Претензия,
138612,2025-07-01 00:00:00
138612,2026-01-01 00:00:00
138612,2026-02-01 00:00:00
138620,2025-08-01 00:00:00
138620,2026-01-01 00:00:00
138620,2026-02-01 00:00:00
138645,2025-01-01 00:00:00
138645,2025-07-01 00:00:00
138658,2025-02-01 00:00:00
138658,2025-12-01 00:00:00
138661,2025-01-01 00:00:00
138663,2025-03-01 00:00:00
138666,2026-01-01 00:00:00
138666,2026-02-01 00:00:00
138667,2026-01-01 00:00:00
138667,2026-02-01 00:00:00
138668,2026-01-01 00:00:00
138668,2026-02-01 00:00:00
138683,2025-01-01 00:00:00
138683,2025-06-01 00:00:00
138703,2025-06-01 00:00:00
138734,2025-07-01 00:00:00
138734,2026-01-01 00:00:00
138734,2026-02-01 00:00:00
138736,2025-01-01 00:00:00
138823,2025-07-01 00:00:00
138901,2025-01-01 00:00:00
138905,2025-10-01 00:00:00
138927,2026-01-01 00:00:00
138927,2026-02-01 00:00:00
138984,2025-01-01 00:00:00
138996,2025-02-01 00:00:00
138996,2025-06-01 00:00:00
139019,2025-02-01 00:00:00
139081,2025-03-01 00:00:00
139081,2025-12-01 00:00:00
139081,2026-01-01 00:00:00
139081,2026-02-01 00:00:00
139107,2025-01-01 00:00:00
139204,2025-06-01 00:00:00
139274,2026-01-01 00:00:00
139274,2026-02-01 00:00:00
139294,2025-01-01 00:00:00
139295,2025-01-01 00:00:00
139343,2026-01-01 00:00:00
139343,2026-02-01 00:00:00
139380,2026-01-01 00:00:00
139380,2026-02-01 00:00:00
139392,2025-01-01 00:00:00
139413,2025-07-01 00:00:00
139413,2026-01-01 00:00:00
139413,2026-02-01 00:00:00
139417,2025-01-01 00:00:00
139443,2025-12-01 00:00:00
139476,2025-01-01 00:00:00
139525,2025-08-01 00:00:00
139525,2026-01-01 00:00:00
139525,2026-02-01 00:00:00
139544,2025-01-01 00:00:00
139544,2025-11-01 00:00:00
139809,2026-01-01 00:00:00
139809,2026-02-01 00:00:00
139816,2025-01-01 00:00:00
139840,2025-09-01 00:00:00
139840,2026-01-01 00:00:00
139840,2026-02-01 00:00:00
139885,2025-02-01 00:00:00
139890,2025-01-01 00:00:00
139972,2025-02-01 00:00:00
139972,2025-03-01 00:00:00
139998,2025-01-01 00:00:00
140060,2025-09-01 00:00:00
140060,2025-11-01 00:00:00
140060,2026-01-01 00:00:00
140060,2026-02-01 00:00:00
140082,2025-01-01 00:00:00
140162,2026-01-01 00:00:00
140162,2026-02-01 00:00:00
140172,2025-01-01 00:00:00
140193,2026-01-01 00:00:00
140193,2026-02-01 00:00:00
140203,2025-03-01 00:00:00
140320,2025-08-01 00:00:00
140381,2025-02-01 00:00:00
140382,2026-01-01 00:00:00
140382,2026-02-01 00:00:00
140426,2026-01-01 00:00:00
140426,2026-02-01 00:00:00
140462,2025-01-01 00:00:00
140475,2026-01-01 00:00:00
140475,2026-02-01 00:00:00
140580,2025-08-01 00:00:00
140580,2026-01-01 00:00:00
140580,2026-02-01 00:00:00
140630,2025-01-01 00:00:00
140645,2026-01-01 00:00:00
140645,2026-02-01 00:00:00
140660,2025-02-01 00:00:00
140660,2025-03-01 00:00:00
140660,2025-12-01 00:00:00
140803,2026-01-01 00:00:00
140803,2026-02-01 00:00:00
140840,2026-01-01 00:00:00
140840,2026-02-01 00:00:00
140857,2025-01-01 00:00:00
140874,2025-01-01 00:00:00
140886,2026-01-01 00:00:00
140886,2026-02-01 00:00:00
140889,2025-08-01 00:00:00
140889,2026-01-01 00:00:00
140889,2026-02-01 00:00:00
140898,2026-01-01 00:00:00
140898,2026-02-01 00:00:00
140902,2025-01-01 00:00:00
140936,2026-01-01 00:00:00
140936,2026-02-01 00:00:00
140952,2026-01-01 00:00:00
140952,2026-02-01 00:00:00
140957,2025-06-01 00:00:00
140957,2026-01-01 00:00:00
140957,2026-02-01 00:00:00
140962,2025-01-01 00:00:00
140977,2025-01-01 00:00:00
140980,2026-01-01 00:00:00
140980,2026-02-01 00:00:00
141001,2025-01-01 00:00:00
141001,2025-07-01 00:00:00
141017,2025-01-01 00:00:00
141073,2025-02-01 00:00:00
141145,2025-12-01 00:00:00
141177,2026-01-01 00:00:00
141177,2026-02-01 00:00:00
141232,2025-07-01 00:00:00
141232,2026-01-01 00:00:00
141232,2026-02-01 00:00:00
141240,2025-01-01 00:00:00
141280,2026-01-01 00:00:00
141280,2026-02-01 00:00:00
141296,2025-01-01 00:00:00
141296,2026-01-01 00:00:00
141296,2026-02-01 00:00:00
141312,2025-01-01 00:00:00
141312,2025-11-01 00:00:00
141312,2026-01-01 00:00:00
141312,2026-02-01 00:00:00
141320,2025-01-01 00:00:00
141324,2026-01-01 00:00:00
141324,2026-02-01 00:00:00
141348,2025-03-01 00:00:00
141348,2026-01-01 00:00:00
141348,2026-02-01 00:00:00
141350,2025-01-01 00:00:00
141361,2025-01-01 00:00:00
141379,2025-01-01 00:00:00
141379,2025-11-01 00:00:00
141379,2026-01-01 00:00:00
141379,2026-02-01 00:00:00
141383,2025-01-01 00:00:00
141385,2025-01-01 00:00:00
141412,2026-01-01 00:00:00
141412,2026-02-01 00:00:00
141415,2025-01-01 00:00:00
141416,2025-01-01 00:00:00
141416,2026-01-01 00:00:00
141416,2026-02-01 00:00:00
141420,2026-01-01 00:00:00
141420,2026-02-01 00:00:00
141424,2025-01-01 00:00:00
141424,2025-11-01 00:00:00
141425,2025-01-01 00:00:00
141425,2025-03-01 00:00:00
141427,2026-01-01 00:00:00
141427,2026-02-01 00:00:00
141440,2026-01-01 00:00:00
141440,2026-02-01 00:00:00
141448,2025-01-01 00:00:00
141449,2025-01-01 00:00:00
141449,2026-01-01 00:00:00
141449,2026-02-01 00:00:00
141476,2026-01-01 00:00:00
141476,2026-02-01 00:00:00
141477,2026-01-01 00:00:00
141477,2026-02-01 00:00:00
141478,2025-01-01 00:00:00
141482,2026-01-01 00:00:00
141482,2026-02-01 00:00:00
141485,2025-01-01 00:00:00
141505,2025-01-01 00:00:00
141515,2025-11-01 00:00:00
141516,2025-01-01 00:00:00
141519,2025-02-01 00:00:00
141519,2025-03-01 00:00:00
141519,2026-01-01 00:00:00
141519,2026-02-01 00:00:00
141531,2025-01-01 00:00:00
141532,2026-01-01 00:00:00
141532,2026-02-01 00:00:00
141539,2025-01-01 00:00:00
141539,2026-01-01 00:00:00
141539,2026-02-01 00:00:00
141542,2025-01-01 00:00:00
141542,2025-11-01 00:00:00
141542,2026-01-01 00:00:00
141542,2026-02-01 00:00:00
141548,2025-01-01 00:00:00
141550,2025-02-01 00:00:00
141564,2026-01-01 00:00:00
141564,2026-02-01 00:00:00
141565,2026-01-01 00:00:00
141565,2026-02-01 00:00:00
141572,2025-01-01 00:00:00
141592,2025-01-01 00:00:00
141594,2025-01-01 00:00:00
141594,2025-11-01 00:00:00
141594,2026-01-01 00:00:00
141594,2026-02-01 00:00:00
141596,2026-01-01 00:00:00
141596,2026-02-01 00:00:00
141615,2025-01-01 00:00:00
141615,2026-01-01 00:00:00
141615,2026-02-01 00:00:00
141627,2025-01-01 00:00:00
141633,2025-01-01 00:00:00
141633,2026-01-01 00:00:00
141633,2026-02-01 00:00:00
141637,2025-08-01 00:00:00
141639,2025-01-01 00:00:00
141640,2025-01-01 00:00:00
141640,2026-01-01 00:00:00
141640,2026-02-01 00:00:00
141645,2026-01-01 00:00:00
141645,2026-02-01 00:00:00
141647,2025-01-01 00:00:00
141652,2025-11-01 00:00:00
141652,2026-01-01 00:00:00
141652,2026-02-01 00:00:00
141654,2026-01-01 00:00:00
141654,2026-02-01 00:00:00
141662,2026-01-01 00:00:00
141662,2026-02-01 00:00:00
141664,2025-08-01 00:00:00
141664,2026-01-01 00:00:00
141664,2026-02-01 00:00:00
141698,2025-01-01 00:00:00
141700,2025-01-01 00:00:00
141701,2025-01-01 00:00:00
141706,2026-01-01 00:00:00
141706,2026-02-01 00:00:00
141707,2025-01-01 00:00:00
141710,2025-10-01 00:00:00
141710,2025-12-01 00:00:00
141721,2025-01-01 00:00:00
141732,2026-01-01 00:00:00
141732,2026-02-01 00:00:00
141733,2025-01-01 00:00:00
141733,2025-02-01 00:00:00
141733,2025-03-01 00:00:00
141733,2026-01-01 00:00:00
141733,2026-02-01 00:00:00
141734,2025-01-01 00:00:00
141734,2025-03-01 00:00:00
141734,2026-01-01 00:00:00
141734,2026-02-01 00:00:00
141755,2025-08-01 00:00:00
141755,2026-01-01 00:00:00
141755,2026-02-01 00:00:00
141766,2025-01-01 00:00:00
141775,2026-01-01 00:00:00
141775,2026-02-01 00:00:00
141787,2026-01-01 00:00:00
141787,2026-02-01 00:00:00
141795,2025-01-01 00:00:00
141796,2025-01-01 00:00:00
141796,2025-03-01 00:00:00
141800,2025-01-01 00:00:00
141803,2026-01-01 00:00:00
141803,2026-02-01 00:00:00
141817,2025-01-01 00:00:00
141842,2025-03-01 00:00:00
141842,2026-01-01 00:00:00
141842,2026-02-01 00:00:00
141843,2025-11-01 00:00:00
141843,2026-01-01 00:00:00
141843,2026-02-01 00:00:00
141845,2026-01-01 00:00:00
141845,2026-02-01 00:00:00
141850,2025-01-01 00:00:00
141850,2026-01-01 00:00:00
141850,2026-02-01 00:00:00
141894,2025-02-01 00:00:00
141906,2025-01-01 00:00:00
141918,2025-02-01 00:00:00
141918,2025-03-01 00:00:00
141918,2025-07-01 00:00:00
141918,2026-01-01 00:00:00
141918,2026-02-01 00:00:00
142167,2025-02-01 00:00:00
142202,2025-12-01 00:00:00
142242,2025-08-01 00:00:00
142242,2026-01-01 00:00:00
142242,2026-02-01 00:00:00
142381,2026-01-01 00:00:00
142381,2026-02-01 00:00:00
142461,2025-11-01 00:00:00
142557,2025-11-01 00:00:00
142571,2025-11-01 00:00:00
142578,2025-01-01 00:00:00
142594,2026-01-01 00:00:00
142594,2026-02-01 00:00:00
142603,2025-11-01 00:00:00
142603,2026-01-01 00:00:00
142603,2026-02-01 00:00:00
142607,2026-01-01 00:00:00
142607,2026-02-01 00:00:00
142628,2025-09-01 00:00:00
142628,2025-11-01 00:00:00
142666,2025-03-01 00:00:00
142666,2025-11-01 00:00:00
142689,2025-11-01 00:00:00
142768,2025-09-01 00:00:00
142768,2025-11-01 00:00:00
142875,2025-09-01 00:00:00
142889,2025-06-01 00:00:00
142889,2025-08-01 00:00:00
142889,2025-11-01 00:00:00
142889,2026-01-01 00:00:00
142889,2026-02-01 00:00:00
142959,2025-12-01 00:00:00
142986,2025-02-01 00:00:00
143017,2025-01-01 00:00:00
143046,2026-01-01 00:00:00
143046,2026-02-01 00:00:00
143086,2025-12-01 00:00:00
143091,2025-11-01 00:00:00
143147,2025-01-01 00:00:00
143197,2025-08-01 00:00:00
143225,2025-01-01 00:00:00
143225,2025-03-01 00:00:00
143225,2026-01-01 00:00:00
143225,2026-02-01 00:00:00
143257,2025-12-01 00:00:00
143257,2026-01-01 00:00:00
143257,2026-02-01 00:00:00
143269,2025-01-01 00:00:00
143316,2025-09-01 00:00:00
143316,2025-11-01 00:00:00
143361,2025-02-01 00:00:00
143361,2025-03-01 00:00:00
143361,2025-12-01 00:00:00
143361,2026-01-01 00:00:00
143361,2026-02-01 00:00:00
143403,2025-01-01 00:00:00
143418,2025-01-01 00:00:00
143467,2025-12-01 00:00:00
143523,2025-11-01 00:00:00
143555,2025-01-01 00:00:00
143580,2025-01-01 00:00:00
143580,2025-02-01 00:00:00
143778,2025-08-01 00:00:00
143894,2025-10-01 00:00:00
143902,2025-12-01 00:00:00
143902,2026-01-01 00:00:00
143902,2026-02-01 00:00:00
143911,2026-01-01 00:00:00
143911,2026-02-01 00:00:00
143917,2025-01-01 00:00:00
143918,2025-01-01 00:00:00
143919,2025-11-01 00:00:00
143920,2026-01-01 00:00:00
143920,2026-02-01 00:00:00
143962,2025-06-01 00:00:00
144044,2025-01-01 00:00:00
144044,2025-12-01 00:00:00
144044,2026-01-01 00:00:00
144044,2026-02-01 00:00:00
144078,2025-11-01 00:00:00
144242,2025-11-01 00:00:00
144315,2025-02-01 00:00:00
144326,2025-01-01 00:00:00
144326,2025-07-01 00:00:00
144326,2026-01-01 00:00:00
144326,2026-02-01 00:00:00
144328,2026-01-01 00:00:00
144328,2026-02-01 00:00:00
144340,2025-01-01 00:00:00
144340,2025-02-01 00:00:00
144340,2025-03-01 00:00:00
144446,2025-01-01 00:00:00
144446,2025-11-01 00:00:00
144479,2025-02-01 00:00:00
144479,2025-03-01 00:00:00
144479,2026-01-01 00:00:00
144479,2026-02-01 00:00:00
144488,2025-01-01 00:00:00
144581,2025-01-01 00:00:00
144583,2026-01-01 00:00:00
144583,2026-02-01 00:00:00
144588,2026-01-01 00:00:00
144588,2026-02-01 00:00:00
144595,2025-11-01 00:00:00
144599,2026-01-01 00:00:00
144599,2026-02-01 00:00:00
144601,2026-01-01 00:00:00
144601,2026-02-01 00:00:00
144604,2026-01-01 00:00:00
144604,2026-02-01 00:00:00
144606,2026-01-01 00:00:00
144606,2026-02-01 00:00:00
144610,2025-11-01 00:00:00
144610,2026-01-01 00:00:00
144610,2026-02-01 00:00:00
144611,2026-01-01 00:00:00
144611,2026-02-01 00:00:00
144612,2025-08-01 00:00:00
144613,2026-01-01 00:00:00
144613,2026-02-01 00:00:00
144614,2026-01-01 00:00:00
144614,2026-02-01 00:00:00
144624,2025-03-01 00:00:00
144624,2025-06-01 00:00:00
144625,2026-01-01 00:00:00
144625,2026-02-01 00:00:00
144632,2025-01-01 00:00:00
144632,2025-03-01 00:00:00
144633,2025-08-01 00:00:00
144633,2026-01-01 00:00:00
144633,2026-02-01 00:00:00
144634,2026-01-01 00:00:00
144634,2026-02-01 00:00:00
144636,2025-08-01 00:00:00
144636,2026-01-01 00:00:00
144636,2026-02-01 00:00:00
144642,2026-01-01 00:00:00
144642,2026-02-01 00:00:00
144649,2026-01-01 00:00:00
144649,2026-02-01 00:00:00
144653,2025-11-01 00:00:00
144653,2026-01-01 00:00:00
144653,2026-02-01 00:00:00
144654,2025-11-01 00:00:00
144654,2026-01-01 00:00:00
144654,2026-02-01 00:00:00
144656,2026-01-01 00:00:00
144656,2026-02-01 00:00:00
144721,2025-03-01 00:00:00
144782,2026-01-01 00:00:00
144782,2026-02-01 00:00:00
144816,2025-02-01 00:00:00
144816,2025-03-01 00:00:00
144816,2025-07-01 00:00:00
144831,2026-01-01 00:00:00
144831,2026-02-01 00:00:00
144837,2026-01-01 00:00:00
144837,2026-02-01 00:00:00
144846,2025-03-01 00:00:00
144846,2025-10-01 00:00:00
144846,2025-12-01 00:00:00
144861,2025-01-01 00:00:00
144875,2025-01-01 00:00:00
144878,2025-01-01 00:00:00
144887,2025-01-01 00:00:00
144895,2025-07-01 00:00:00
144895,2026-01-01 00:00:00
144895,2026-02-01 00:00:00
144898,2026-01-01 00:00:00
144898,2026-02-01 00:00:00
144902,2025-01-01 00:00:00
144905,2025-08-01 00:00:00
144905,2026-01-01 00:00:00
144905,2026-02-01 00:00:00
144908,2026-01-01 00:00:00
144908,2026-02-01 00:00:00
144940,2026-01-01 00:00:00
144940,2026-02-01 00:00:00
145134,2026-01-01 00:00:00
145134,2026-02-01 00:00:00
145165,2025-02-01 00:00:00
145165,2025-03-01 00:00:00
145165,2026-01-01 00:00:00
145165,2026-02-01 00:00:00
145173,2025-02-01 00:00:00
145173,2025-07-01 00:00:00
145173,2025-11-01 00:00:00
145188,2025-07-01 00:00:00
145188,2026-01-01 00:00:00
145188,2026-02-01 00:00:00
145189,2026-01-01 00:00:00
145189,2026-02-01 00:00:00
145209,2026-01-01 00:00:00
145209,2026-02-01 00:00:00
145224,2025-07-01 00:00:00
145224,2026-01-01 00:00:00
145224,2026-02-01 00:00:00
145243,2025-02-01 00:00:00
145243,2025-03-01 00:00:00
145243,2026-01-01 00:00:00
145243,2026-02-01 00:00:00
145246,2026-01-01 00:00:00
145246,2026-02-01 00:00:00
145251,2025-11-01 00:00:00
145281,2025-10-01 00:00:00
145291,2025-01-01 00:00:00
145291,2025-11-01 00:00:00
145291,2026-01-01 00:00:00
145291,2026-02-01 00:00:00
145869,2025-02-01 00:00:00
145983,2025-09-01 00:00:00
145983,2026-01-01 00:00:00
145983,2026-02-01 00:00:00
146101,2025-07-01 00:00:00
146112,2025-08-01 00:00:00
146112,2026-01-01 00:00:00
146112,2026-02-01 00:00:00
146116,2025-08-01 00:00:00
146116,2026-01-01 00:00:00
146116,2026-02-01 00:00:00
146213,2025-03-01 00:00:00
146213,2026-01-01 00:00:00
146213,2026-02-01 00:00:00
146226,2026-01-01 00:00:00
146226,2026-02-01 00:00:00
146236,2026-01-01 00:00:00
146236,2026-02-01 00:00:00
146322,2025-01-01 00:00:00
146352,2026-01-01 00:00:00
146352,2026-02-01 00:00:00
146930,2025-07-01 00:00:00
146930,2025-12-01 00:00:00
146930,2026-01-01 00:00:00
146930,2026-02-01 00:00:00
147007,2025-08-01 00:00:00
147045,2025-02-01 00:00:00
147045,2025-03-01 00:00:00
147084,2025-01-01 00:00:00
147084,2025-02-01 00:00:00
147084,2025-03-01 00:00:00
