ЛС,action,expected_return,debt_current_x,cluster,debt_current_y,months_debt
63321,autodial,0.0,532.04,1,532.04,4
63319,autodial,0.0,679.2,1,679.2,4
63316,autodial,0.0,735.8,1,735.8,4
63303,autodial,0.0,515.06,1,515.06,4
63286,autodial,0.0,1313.91,6,1313.91,4
63282,autodial,0.0,799.48,6,799.48,4
63279,autodial,0.0,849.0,1,849.0,2
63272,autodial,0.0,909.63,1,909.63,4
63266,autodial,0.0,520.72,1,520.72,4
63187,autodial,0.0,1353.53,1,1353.53,4
63255,autodial,0.0,1132.0,1,1132.0,4
63254,autodial,0.0,520.72,1,520.72,4
63252,autodial,0.0,747.74,1,747.74,4
63250,autodial,0.0,909.63,1,909.63,4
63247,autodial,0.0,633.92,6,633.92,4
63246,autodial,0.0,832.02,1,832.02,4
63244,autodial,0.0,510.83,1,510.83,4
63237,autodial,0.0,911.26,1,911.26,4
63195,autodial,0.0,696.18,1,696.18,2
63256,autodial,0.0,560.34,1,560.34,4
62499,autodial,0.0,505.53,1,505.53,6
62494,autodial,0.0,673.54,1,673.54,6
62476,autodial,0.0,811.52,1,811.52,5
62468,autodial,0.0,778.28,6,778.28,4
62464,autodial,0.0,1068.74,1,1068.74,3
62433,autodial,0.0,615.94,1,615.94,5
62384,autodial,0.0,662.46,1,662.46,4
62383,autodial,0.0,560.34,1,560.34,5
63083,autodial,0.0,537.7,1,537.7,4
62314,autodial,0.0,849.0,6,849.0,2
62231,autodial,0.0,718.82,1,718.82,4
62227,autodial,0.0,751.16,1,751.16,4
62226,autodial,0.0,849.0,1,849.0,4
62222,autodial,0.0,503.74,1,503.74,4
62213,autodial,0.0,849.0,1,849.0,4
62203,autodial,0.0,747.12,1,747.12,4
62199,autodial,0.0,735.8,1,735.8,4
62197,autodial,0.0,735.64,1,735.64,4
62330,autodial,0.0,928.24,1,928.24,4
63082,autodial,0.0,626.46,1,626.46,4
63081,autodial,0.0,1188.6,1,1188.6,4
63076,autodial,0.0,566.0,1,566.0,4
63074,autodial,0.0,588.64,1,588.64,4
63069,autodial,0.0,1167.92,1,1167.92,4
63066,autodial,0.0,691.69,1,691.69,4
63064,autodial,0.0,909.63,1,909.63,4
62961,autodial,0.0,645.24,1,645.24,4
62851,autodial,0.0,1449.38,6,1449.38,3
62508,autodial,0.0,1041.53,1,1041.53,6
62819,autodial,0.0,616.94,1,616.94,4
62781,autodial,0.0,1222.56,1,1222.56,2
62666,autodial,0.0,833.97,1,833.97,6
62664,autodial,0.0,679.2,1,679.2,2
62651,autodial,0.0,650.9,1,650.9,4
62638,autodial,0.0,649.54,1,649.54,2
62589,autodial,0.0,625.53,1,625.53,5
62585,autodial,0.0,622.6,1,622.6,4
62564,autodial,0.0,928.24,1,928.24,3
62847,autodial,0.0,905.6,6,905.6,3
65577,autodial,0.0,869.74,1,869.74,2
65556,autodial,0.0,1298.78,6,1298.78,6
65514,autodial,0.0,609.33,1,609.33,6
65422,autodial,0.0,696.18,1,696.18,3
65360,autodial,0.0,1336.37,2,1336.37,4
65357,autodial,0.0,571.66,1,571.66,6
65355,autodial,0.0,805.51,1,805.51,5
65314,autodial,0.0,899.3,1,899.3,3
63323,autodial,0.0,582.98,1,582.98,4
65284,autodial,0.0,549.02,1,549.02,5
65274,autodial,0.0,956.68,6,956.68,5
65239,autodial,0.0,849.0,1,849.0,6
65236,autodial,0.0,616.94,1,616.94,4
65219,autodial,0.0,566.0,1,566.0,3
65189,autodial,0.0,588.64,1,588.64,2
65177,autodial,0.0,961.47,6,961.47,3
65135,autodial,0.0,734.8,1,734.8,5
65129,autodial,0.0,1273.5,1,1273.5,6
65304,autodial,0.0,1132.0,1,1132.0,6
66151,autodial,0.0,1053.36,1,1053.36,6
66143,autodial,0.0,633.6,1,633.6,4
66124,autodial,0.0,990.0,6,990.0,3
66103,autodial,0.0,975.75,1,975.75,5
66089,autodial,0.0,1285.56,6,1285.56,2
66040,autodial,0.0,729.6,6,729.6,2
65951,autodial,0.0,588.64,6,588.64,2
65947,autodial,0.0,588.12,6,588.12,5
65945,autodial,0.0,622.6,6,622.6,3
65587,autodial,0.0,509.4,1,509.4,6
65925,autodial,0.0,1211.24,6,1211.24,2
65911,autodial,0.0,849.0,2,849.0,6
65899,autodial,0.0,1127.89,1,1127.89,2
65859,autodial,0.0,1213.92,1,1213.92,6
65837,autodial,0.0,622.6,6,622.6,6
65780,autodial,0.0,631.06,1,631.06,4
65696,autodial,0.0,911.26,1,911.26,5
65668,autodial,0.0,996.16,1,996.16,4
65631,autodial,0.0,752.78,1,752.78,4
65926,autodial,0.0,707.4,1,707.4,6
64272,autodial,0.0,554.68,1,554.68,4
64259,autodial,0.0,1147.62,6,1147.62,3
64103,autodial,0.0,1460.44,6,1460.44,5
64089,autodial,0.0,745.67,1,745.67,5
64033,autodial,0.0,1112.84,0,1112.84,5
63858,autodial,0.0,1310.29,4,1310.29,2
63760,autodial,0.0,563.14,6,563.14,2
63755,autodial,0.0,500.25,6,500.25,4
65092,autodial,0.0,967.86,1,967.86,3
63743,autodial,0.0,1224.07,6,1224.07,3
63700,autodial,0.0,849.0,6,849.0,5
63684,autodial,0.0,922.58,1,922.58,2
63548,autodial,0.0,849.0,1,849.0,2
63538,autodial,0.0,740.97,1,740.97,4
63529,autodial,0.0,1233.88,1,1233.88,3
63376,autodial,0.0,713.16,1,713.16,5
63361,autodial,0.0,667.88,1,667.88,2
63329,autodial,0.0,537.7,1,537.7,4
63744,autodial,0.0,831.74,1,831.74,2
65086,autodial,0.0,668.61,6,668.61,5
64929,autodial,0.0,870.81,6,870.81,3
64821,autodial,0.0,747.12,6,747.12,4
64812,autodial,0.0,566.0,1,566.0,5
64809,autodial,0.0,509.4,1,509.4,6
64798,autodial,0.0,566.0,1,566.0,3
64783,autodial,0.0,769.76,1,769.76,6
64747,autodial,0.0,967.86,6,967.86,3
64610,autodial,0.0,985.88,1,985.88,4
64300,autodial,0.0,566.0,1,566.0,2
64542,autodial,0.0,1082.33,6,1082.33,2
64529,autodial,0.0,696.18,6,696.18,4
64453,autodial,0.0,566.0,1,566.0,3
64442,autodial,0.0,826.5,6,826.5,4
64439,autodial,0.0,566.0,1,566.0,4
64406,autodial,0.0,837.68,1,837.68,5
64381,autodial,0.0,605.62,1,605.62,2
64372,autodial,0.0,548.46,1,548.46,4
64301,autodial,0.0,1415.0,1,1415.0,6
64597,autodial,0.0,1228.22,1,1228.22,5
95921,notice_limit,8124.26798507532,8884.2,4,8884.2,14
13232,notice_limit,7603.088219383652,8558.29,4,8558.29,14
92583,notice_limit,7360.982464323003,11559.77,4,11559.77,14
115013,notice_limit,7341.654318720893,13410.15,4,13410.15,14
115247,notice_limit,7312.22384273207,7772.83,4,7772.83,14
44114,notice_limit,7296.104707546848,9466.37,4,9466.37,14
144609,notice_limit,7197.987211586692,9809.98,4,9809.98,14
16260,notice_limit,7190.099404070581,9197.72,2,9197.72,4
105832,notice_limit,7187.935083305632,8045.01,4,8045.01,10
65823,notice_limit,7126.171322116525,8412.51,4,8412.51,14
135253,notice_limit,6953.240034091028,16251.94,4,16251.94,14
56275,notice_limit,6871.066947771621,7962.69,4,7962.69,14
112753,notice_limit,6764.565792042807,10659.97,6,10659.97,7
102434,notice_limit,6760.553833793193,14101.25,4,14101.25,14
106589,notice_limit,6747.896255538643,8451.36,4,8451.36,14
32146,notice_limit,6713.977073654424,10271.34,4,10271.34,14
58585,notice_limit,6652.816811734741,9720.38,4,9720.38,14
58350,notice_limit,6619.926507217727,11280.73,4,11280.73,14
64738,notice_limit,6559.663679253571,14154.73,4,14154.73,14
67080,notice_limit,6524.790485678746,7868.0,2,7868.0,14
61619,notice_limit,6523.276690628291,12161.59,4,12161.59,14
83512,notice_limit,6493.006639327381,19363.41,4,19363.41,14
67105,notice_limit,6453.346667508938,10350.41,4,10350.41,14
105299,notice_limit,6397.625849163926,9420.38,4,9420.38,14
38989,notice_limit,6376.764179118459,8690.63,4,8690.63,14
115264,notice_limit,6337.368719339567,8243.37,4,8243.37,14
98070,notice_limit,6287.708841285024,11766.81,4,11766.81,14
141548,notice_limit,6229.976591416782,9721.79,4,9721.79,14
36344,notice_limit,6207.227232152751,7306.37,4,7306.37,14
143269,notice_limit,6144.50174691981,9036.89,2,9036.89,14
68806,notice_limit,6116.683086306181,8260.1,6,8260.1,4
134372,notice_limit,6114.830625079638,15772.06,4,15772.06,14
58134,notice_limit,6105.485201007649,11667.74,4,11667.74,14
57022,notice_limit,6098.45885092406,8816.67,5,8816.67,12
64767,notice_limit,6081.230677062021,18575.89,4,18575.89,14
62859,notice_limit,6068.455890225785,11456.45,2,11456.45,14
138915,notice_limit,6013.242393162192,10798.64,2,10798.64,14
134746,notice_limit,6009.082277190456,12760.7,4,12760.7,14
61102,notice_limit,5989.39147035616,21686.56,4,21686.56,14
98847,notice_limit,5797.987698709013,7407.39,4,7407.39,14
113911,notice_limit,5787.608075160742,7280.9,2,7280.9,4
44122,notice_limit,5751.927730580786,23695.31,4,23695.31,14
101480,notice_limit,5664.309669558992,10856.97,2,10856.97,4
140875,notice_limit,5644.188960476432,8622.37,4,8622.37,14
58264,notice_limit,5642.733053932274,20307.56,4,20307.56,14
80173,notice_limit,5623.0657810019675,18378.24,2,18378.24,14
132963,notice_limit,5566.464266888423,7383.55,4,7383.55,14
143972,notice_limit,5549.256292456479,11057.55,4,11057.55,14
59489,notice_limit,5533.426967565367,12103.43,4,12103.43,14
71010,notice_limit,5516.58883332739,19889.16,4,19889.16,14
132026,notice_limit,5437.134380441634,15917.82,4,15917.82,14
107929,notice_limit,5392.413568883814,10975.03,2,10975.03,14
141547,notice_limit,5384.084113189908,8792.97,4,8792.97,14
136994,notice_limit,5382.237908427751,11297.5,4,11297.5,14
45618,notice_limit,5370.928047258983,18184.05,4,18184.05,14
89752,notice_limit,5313.464733078829,18230.65,2,18230.65,14
102139,notice_limit,5300.814353758778,7169.75,2,7169.75,10
52928,notice_limit,5282.94124866917,7908.27,2,7908.27,11
73064,notice_limit,5246.61737976238,5883.49,2,5883.49,14
88862,notice_limit,5239.029555421392,8604.15,6,8604.15,14
87342,notice_limit,5214.801061963644,9047.25,2,9047.25,3
128296,notice_limit,5170.716788918367,7255.73,2,7255.73,3
67277,notice_limit,5146.675442898606,21149.32,4,21149.32,14
29125,notice_limit,5139.938980948751,5746.4,4,5746.4,14
114971,notice_limit,5123.360098719143,12105.68,4,12105.68,14
96820,notice_limit,5120.450988807851,14579.33,4,14579.33,14
49296,notice_limit,5090.437643732459,6398.76,2,6398.76,10
73834,notice_limit,5086.683690612089,7052.83,2,7052.83,14
58921,notice_limit,5050.106621178353,16540.37,4,16540.37,14
106648,notice_limit,5039.802094669841,7585.72,0,7585.72,14
31831,notice_limit,5035.184480091795,6397.79,2,6397.79,14
39094,notice_limit,4986.679786400477,12861.92,2,12861.92,4
113366,notice_limit,4951.454484990089,18968.78,2,18968.78,14
49864,notice_limit,4947.146040520843,7244.56,2,7244.56,4
86,notice_limit,4905.685356554639,7760.82,6,7760.82,4
91362,notice_limit,4888.801734693408,7349.91,2,7349.91,14
41056,notice_limit,4833.4293667132815,6803.11,2,6803.11,14
144605,notice_limit,4821.212069574192,19522.42,4,19522.42,14
41723,notice_limit,4819.521190207516,11191.46,2,11191.46,13
134622,notice_limit,4759.541136002457,6654.84,6,6654.84,14
11037,notice_limit,4723.755477864024,9420.59,2,9420.59,1
44067,notice_limit,4719.474605722775,7502.38,4,7502.38,14
135760,notice_limit,4716.843073924879,16076.62,4,16076.62,14
60933,notice_limit,4696.885569017114,11708.09,4,11708.09,14
105601,notice_limit,4687.894999436843,4593.07,2,4593.07,7
54650,notice_limit,4686.968837940332,17954.42,4,17954.42,14
100201,notice_limit,4645.249875235073,6363.74,2,6363.74,10
58028,notice_limit,4630.64546226962,12362.09,4,12362.09,14
6495,notice_limit,4609.606498196337,7551.38,2,7551.38,8
18532,notice_limit,4559.593830830417,8670.67,2,8670.67,14
67756,notice_limit,4537.985489652221,17751.92,4,17751.92,14
89813,notice_limit,4519.714743043062,4992.09,6,4992.09,4
96256,notice_limit,4513.149053198253,11853.78,6,11853.78,14
44053,notice_limit,4501.538878012611,6664.45,6,6664.45,14
106574,notice_limit,4493.718509442214,7452.0,0,7452.0,14
113627,notice_limit,4486.060003533125,7478.6,2,7478.6,14
135147,notice_limit,4485.458314576746,15017.08,2,15017.08,14
35047,notice_limit,4484.1436914309925,7452.0,0,7452.0,14
56293,notice_limit,4481.236310851292,29366.72,4,29366.72,14
106583,notice_limit,4471.1931398677925,7452.0,0,7452.0,14
39307,notice_limit,4466.120130685046,9863.64,6,9863.64,14
104843,notice_limit,4463.400630184767,6765.2,2,6765.2,10
40421,notice_limit,4442.220367629921,7855.26,2,7855.26,14
32253,notice_limit,4418.465895892632,7943.78,5,7943.78,1
34593,notice_limit,4387.331906987824,6227.33,2,6227.33,14
53509,notice_limit,4340.230006065943,6540.71,2,6540.71,14
74840,notice_limit,4315.7605870733805,5582.07,2,5582.07,14
106625,notice_limit,4314.582999121274,7077.24,0,7077.24,14
67765,notice_limit,4293.113572671619,5656.98,6,5656.98,6
86904,notice_limit,4269.466595601239,8363.37,2,8363.37,10
100344,notice_limit,4221.775521390107,6234.12,6,6234.12,8
20094,notice_limit,4210.239551652665,5448.9,5,5448.9,6
95576,notice_limit,4200.89708686928,6576.85,2,6576.85,14
108565,notice_limit,4182.508326184948,5871.65,6,5871.65,14
107063,notice_limit,4180.308222855361,4181.75,2,4181.75,5
141523,notice_limit,4170.060223718918,7859.01,4,7859.01,14
64740,notice_limit,4160.338519976666,17645.71,4,17645.71,14
89991,notice_limit,4146.465522844258,11425.56,6,11425.56,8
57977,notice_limit,4075.7193075688638,9745.04,2,9745.04,7
108414,notice_limit,4073.7505984724226,21750.08,4,21750.08,14
106806,notice_limit,4067.5424106778128,9923.12,2,9923.12,10
46539,notice_limit,4047.804450844483,19001.74,2,19001.74,14
52748,notice_limit,4037.442693155576,5966.42,6,5966.42,4
30886,notice_limit,4028.165695142303,7287.34,2,7287.34,14
116436,notice_limit,4024.434989575019,5497.19,2,5497.19,9
85932,notice_limit,4021.0872791115703,24922.7,4,24922.7,14
70058,notice_limit,4017.772004674791,29602.85,4,29602.85,14
107779,notice_limit,4015.670182971402,5142.24,2,5142.24,10
76928,notice_limit,4008.1711374237193,10684.92,2,10684.92,11
133839,notice_limit,3992.92078032938,7511.82,4,7511.82,14
69778,notice_limit,3986.4146198936633,13432.1,6,13432.1,14
57297,notice_limit,3949.4198670994815,19000.26,2,19000.26,7
117949,notice_limit,3933.5690647422084,5272.49,6,5272.49,6
70370,notice_limit,3926.2525328169468,17627.3,4,17627.3,14
69267,notice_limit,3912.5939664302255,7499.76,4,7499.76,14
71512,notice_limit,3907.4507086057984,9159.67,4,9159.67,14
76871,notice_limit,3896.5827848457866,9382.49,5,9382.49,14
68195,notice_limit,3879.0827449886915,7335.93,6,7335.93,4
18525,notice_limit,3863.0985404228127,14094.26,2,14094.26,14
22833,notice_limit,3852.3430463553377,5546.66,5,5546.66,14
99874,notice_limit,3820.566713284252,4205.23,2,4205.23,10
111077,notice_limit,3807.072360682024,8591.91,2,8591.91,14
72859,notice_limit,3781.6423009695454,12290.08,2,12290.08,7
63290,notice_limit,3773.4860894251497,5542.94,2,5542.94,4
32261,notice_limit,3765.9385981124324,6959.01,5,6959.01,1
36179,notice_limit,3765.52709985399,25508.32,0,25508.32,14
83833,notice_limit,3727.8399296756807,5742.8,2,5742.8,4
138658,notice_limit,3713.5777794757355,5374.55,6,5374.55,5
19707,notice_limit,3699.4016975234613,5520.12,4,5520.12,14
75821,notice_limit,3697.1819467723394,8298.65,2,8298.65,11
42920,notice_limit,3696.484750652967,8180.71,2,8180.71,5
40299,notice_limit,3690.475461370428,5646.75,4,5646.75,14
115218,notice_limit,3680.4856326217596,4818.0,0,4818.0,14
114512,notice_limit,3671.5995606285364,8173.5,2,8173.5,14
134145,notice_limit,3669.402614241703,14596.9,4,14596.9,14
93743,notice_limit,3663.7352996259374,7530.08,2,7530.08,9
100489,notice_limit,3651.60678503214,8836.58,2,8836.58,14
102417,notice_limit,3640.9937627368095,13832.4,2,13832.4,5
58478,notice_limit,3631.3686616246746,7690.02,2,7690.02,14
113847,notice_limit,3625.8788252805157,6699.79,2,6699.79,14
61436,notice_limit,3623.767267444651,15848.68,4,15848.68,14
27733,notice_limit,3619.9679055399365,4755.26,6,4755.26,11
121003,notice_limit,3619.894929798884,9292.1,2,9292.1,14
92945,notice_limit,3615.4635114937973,5644.02,6,5644.02,5
11016,notice_limit,3604.3746321114145,12058.1,2,12058.1,14
69682,notice_limit,3590.8718124403044,37508.53,4,37508.53,14
45308,notice_limit,3590.708767343394,12016.22,4,12016.22,14
69975,notice_limit,3582.4450565458924,32776.18,4,32776.18,14
40502,notice_limit,3579.5585575683413,5085.59,2,5085.59,14
141700,notice_limit,3572.536167649861,7525.48,6,7525.48,14
102816,notice_limit,3569.811932135403,32743.95,4,32743.95,14
30796,notice_limit,3564.910583830534,5806.91,5,5806.91,14
112968,notice_limit,3552.515585885555,4906.1,6,4906.1,2
70044,notice_limit,3549.0860339361093,146540.53,4,146540.53,14
2623,notice_limit,3546.591400427921,13029.76,2,13029.76,2
138667,notice_limit,3538.661947460218,13964.27,4,13964.27,14
141907,notice_limit,3523.0781805208535,4305.9,2,4305.9,14
42230,notice_limit,3517.0261678920706,5555.03,5,5555.03,9
98375,notice_limit,3511.8771868345343,6224.42,2,6224.42,5
55458,notice_limit,3507.8002216043233,17549.65,2,17549.65,14
96982,notice_limit,3507.7368118029276,3861.91,6,3861.91,12
98543,notice_limit,3504.696236111047,6849.71,2,6849.71,14
57046,notice_limit,3497.400100683774,4280.49,2,4280.49,14
133206,notice_limit,3495.1854551125266,15395.25,4,15395.25,14
58897,notice_limit,3493.3447118862864,4598.82,4,4598.82,14
8689,notice_limit,3491.066819318117,4159.2,2,4159.2,3
59495,notice_limit,3477.38680128546,17504.28,4,17504.28,14
93405,notice_limit,3419.20923647486,8899.88,6,8899.88,13
10550,notice_limit,3413.1889875139673,7975.11,2,7975.11,4
65012,notice_limit,3403.462049773708,11027.65,4,11027.65,14
81160,notice_limit,3386.5448418946094,9841.59,2,9841.59,14
41239,notice_limit,3379.6505575721158,6020.69,2,6020.69,14
143768,notice_limit,3368.179868905911,6840.15,2,6840.15,2
18725,notice_limit,3366.691706752869,5214.15,2,5214.15,14
132456,notice_limit,3362.077782864868,5578.66,0,5578.66,14
94200,notice_limit,3346.8758927723243,5534.46,2,5534.46,4
65752,notice_limit,3344.6085145861534,7510.51,2,7510.51,2
68893,notice_limit,3343.3059065088487,6249.96,2,6249.96,11
95541,notice_limit,3335.5226776069067,27977.71,4,27977.71,14
91041,notice_limit,3334.344646012555,18575.51,4,18575.51,14
134230,notice_limit,3333.5990449332494,6028.3,2,6028.3,6
142029,notice_limit,3332.599074328343,7524.99,4,7524.99,14
38139,notice_limit,3329.2149260798187,4542.16,2,4542.16,4
100446,notice_limit,3327.27765146999,3575.38,2,3575.38,4
139356,notice_limit,3317.4054734968704,27130.42,4,27130.42,14
59526,notice_limit,3292.635037834247,17569.02,4,17569.02,14
46332,notice_limit,3288.826146799721,6875.89,2,6875.89,8
109756,notice_limit,3285.923760606907,4860.67,2,4860.67,14
141240,notice_limit,3268.7668661657704,17406.67,4,17406.67,14
62708,notice_limit,3267.3692875256347,6334.98,2,6334.98,5
145209,notice_limit,3252.1319890818036,17845.76,4,17845.76,14
67652,notice_limit,3224.153326377704,22450.47,4,22450.47,14
105699,notice_limit,3211.0836726941916,5423.79,2,5423.79,14
142255,notice_limit,3206.0533765089262,9117.53,2,9117.53,14
36443,notice_limit,3205.306651083073,12171.87,2,12171.87,14
143018,notice_limit,3197.747659083681,10071.04,4,10071.04,14
114340,notice_limit,3197.7241756077433,13691.38,2,13691.38,14
46857,notice_limit,3185.486795186311,8930.53,4,8930.53,5
126191,notice_limit,3166.5185025952205,5170.23,2,5170.23,14
61016,notice_limit,3166.3927244783754,5814.75,2,5814.75,7
134524,notice_limit,3164.500626004573,4489.75,6,4489.75,11
66850,notice_limit,3148.579283058938,4921.95,2,4921.95,12
132034,notice_limit,3141.8254278760974,5495.04,2,5495.04,14
100439,notice_limit,3135.222996065905,4079.24,6,4079.24,10
110495,notice_limit,3128.276380083617,4792.93,2,4792.93,14
80209,notice_limit,3127.7287745814483,5673.65,2,5673.65,14
44055,notice_limit,3118.049809994965,4459.05,6,4459.05,14
115204,notice_limit,3116.750431831663,18027.04,4,18027.04,14
128461,notice_limit,3103.6945818560803,4753.48,2,4753.48,10
135624,notice_limit,3097.9837565816842,4715.75,4,4715.75,14
142694,notice_limit,3089.9854136750005,5203.84,6,5203.84,13
36161,notice_limit,3082.182180123144,15816.41,4,15816.41,14
81936,notice_limit,3076.0022438224482,5709.34,2,5709.34,14
10803,notice_limit,3072.684021008534,8878.24,2,8878.24,3
94454,notice_limit,3072.2771411604117,6994.12,2,6994.12,14
85176,notice_limit,3042.712694341839,3156.87,6,3156.87,4
66875,notice_limit,3021.8744752994426,5963.56,6,5963.56,1
142987,notice_limit,3008.6315306055235,3023.36,6,3023.36,3
88067,notice_limit,2998.021762175027,4590.14,2,4590.14,14
74997,notice_limit,2994.5838601245273,4439.59,6,4439.59,8
131794,notice_limit,2990.814464843496,3636.43,6,3636.43,10
96415,notice_limit,2988.4118684099667,44580.9,4,44580.9,14
141783,notice_limit,2988.17099789476,7525.48,2,7525.48,14
128862,notice_limit,2979.0359931973285,11047.89,4,11047.89,14
132635,notice_limit,2974.981767081739,7240.6,2,7240.6,14
58415,notice_limit,2974.3856719777305,8086.46,4,8086.46,14
33828,notice_limit,2967.870423479947,7615.22,0,7615.22,14
56022,notice_limit,2962.4320633705124,18743.96,2,18743.96,8
41472,notice_limit,2957.6256691520134,9590.5,2,9590.5,2
80773,notice_limit,2952.50109341017,5086.49,6,5086.49,14
36961,notice_limit,2952.3005332477446,5322.69,6,5322.69,14
34272,notice_limit,2945.5699639371674,6223.6,2,6223.6,4
144889,notice_limit,2940.465084250668,24550.25,4,24550.25,14
97909,notice_limit,2937.1208837547474,8177.6,2,8177.6,10
97368,notice_limit,2934.3694507875466,6872.78,6,6872.78,14
116439,notice_limit,2932.0174808057413,4464.4,2,4464.4,4
63063,notice_limit,2922.107939416623,5946.04,6,5946.04,4
115942,notice_limit,2918.2903942277917,4121.74,2,4121.74,14
5655,notice_limit,2906.095790937761,3083.49,2,3083.49,4
34722,notice_limit,2904.9452536067456,4950.08,6,4950.08,8
103787,notice_limit,2901.914012095684,3388.0,6,3388.0,10
43419,notice_limit,2901.2438152389773,7615.22,0,7615.22,14
33829,notice_limit,2901.2438152389773,7615.22,0,7615.22,14
43418,notice_limit,2901.2438152389773,7615.22,0,7615.22,14
59508,notice_limit,2899.4478744975454,36011.62,4,36011.62,14
144242,notice_limit,2890.157774215989,3817.85,6,3817.85,6
9547,notice_limit,2889.31699937205,16683.72,2,16683.72,11
113547,notice_limit,2879.1318245631523,4892.46,2,4892.46,12
38404,notice_limit,2873.3325421027903,10605.7,6,10605.7,14
127875,notice_limit,2871.5404925653233,3135.64,6,3135.64,3
70883,notice_limit,2871.4418385552153,10980.99,2,10980.99,14
97785,notice_limit,2859.8275174730766,3454.69,6,3454.69,10
19134,notice_limit,2857.069205290802,5468.31,2,5468.31,7
136654,notice_limit,2852.092376206726,5396.22,2,5396.22,3
114977,notice_limit,2846.634384326531,5250.06,0,5250.06,14
131180,notice_limit,2844.362494196079,4332.53,4,4332.53,14
61542,notice_limit,2840.850791368889,4289.28,6,4289.28,12
64817,notice_limit,2827.9825508940485,5168.15,2,5168.15,9
85798,notice_limit,2823.2455216768176,4367.9,4,4367.9,14
90905,notice_limit,2821.1598878468103,4429.37,2,4429.37,3
23163,notice_limit,2818.0233329660127,1689.89,5,1689.89,2
44078,notice_limit,2811.851932924497,5005.25,4,5005.25,14
116553,notice_limit,2802.6834661274906,4291.53,2,4291.53,10
110235,notice_limit,2794.8863148220203,5109.81,2,5109.81,14
72472,notice_limit,2792.905775524013,12857.58,4,12857.58,14
14231,notice_limit,2786.4681889106287,7927.5,2,7927.5,14
102358,notice_limit,2786.1508961229397,5608.72,2,5608.72,10
70049,notice_limit,2784.31401527445,9556.83,6,9556.83,14
33905,notice_limit,2778.2927337515043,5114.66,2,5114.66,14
135222,notice_limit,2777.2388983961396,4368.33,2,4368.33,14
2817,notice_limit,2773.9033962103067,10937.32,2,10937.32,12
53234,notice_limit,2771.4302205302624,4598.88,6,4598.88,3
126269,notice_limit,2767.8079900364864,5676.6,2,5676.6,9
51854,notice_limit,2767.7642029082854,3942.3,2,3942.3,4
85639,notice_limit,2766.1665068341986,2326.48,2,2326.48,4
49608,notice_limit,2764.8958999997844,15221.16,2,15221.16,1
50673,notice_limit,2763.3041823729127,3391.58,6,3391.58,14
76517,notice_limit,2758.349131523636,4010.15,2,4010.15,14
81498,notice_limit,2752.7487792577185,5366.9,2,5366.9,14
11300,notice_limit,2741.810787404391,5774.76,5,5774.76,3
105663,notice_limit,2730.738222206833,5608.72,2,5608.72,10
85261,notice_limit,2726.4998921122606,2256.41,6,2256.41,4
79564,notice_limit,2724.0947243495975,9611.24,2,9611.24,14
123802,notice_limit,2721.054920756265,3899.6,2,3899.6,7
134776,notice_limit,2719.4348849395155,3453.29,6,3453.29,14
17799,notice_limit,2713.039391147138,5115.96,6,5115.96,14
19571,notice_limit,2707.823079725697,5749.92,2,5749.92,2
